,title,author,major,tutor,time,url
856,从区位基础到报酬递增：中国城市起源与发展的实证研究,陈海山(博士),西方经济学,张晶,2020-05-08 09:00,https://gs.xmu.edu.cn/info/1220/5987.htm
857,"多重泽塔函数值, 欧拉和式及其相关变体的特殊值问题",徐策(博士),基础数学,张剑文,2020-05-08 12:00,https://gs.xmu.edu.cn/info/1220/5986.htm
858,磁流体力学中的若干数学问题,赵小奎(博士),应用数学,张剑文,2020-05-08 13:30,https://gs.xmu.edu.cn/info/1220/5985.htm
859,中国劳动收入占比变动趋势与完善分配机制问题研究,汪阳(博士),政治经济学,郭其友,2020-05-08 14:30,https://gs.xmu.edu.cn/info/1220/5984.htm
860,卷积神经网络去噪方法及其应用,蒋丹丹(硕士),基础数学,许传炬,2020-05-08 15:00,https://gs.xmu.edu.cn/info/1220/5983.htm
861,LP空间的c0饱和性质及l无穷上Borel测度的刻画,李真(硕士),基础数学,程立新,2020-05-07 09:00,https://gs.xmu.edu.cn/info/1220/5973.htm
862,关于 c0(Γ) 中一致 Eberlein 紧集的特征,黄田(硕士),基础数学,程庆进,2020-05-07 09:30,https://gs.xmu.edu.cn/info/1220/5972.htm
863,中国城市发展方式转型的经济影响——地方政府租税结构的视角,邱爽(博士),区域经济学,赵燕菁,2020-05-08 09:00,https://gs.xmu.edu.cn/info/1220/6009.htm
864,现阶段我国居民的实际消费率研究,陈婷婷(博士),政治经济学,李文溥,2020-05-08 14:30,https://gs.xmu.edu.cn/info/1220/6008.htm
865,连锁股东与公司财务行为：基于中国情境的研究,汤旭东(博士),金融学,潘越,2020-05-09 09:00,https://gs.xmu.edu.cn/info/1220/6007.htm
866,宗族文化与公司财务行为——来自中国民营上市企业的证据,宁博(博士),金融学,潘越,2020-05-09 09:00,https://gs.xmu.edu.cn/info/1220/6006.htm
867,上证50ETF期权平价关系偏离：原因分析与应用检验,秦明(博士),金融工程,郑振龙,2020-05-09 14:30,https://gs.xmu.edu.cn/info/1220/6005.htm
868,银行系统性金融风险分析：基于风险承担和风险传染视角,蒋晓宇(博士),金融学,陈国进,2020-05-09 14:30,https://gs.xmu.edu.cn/info/1220/6004.htm
869,税收征管对企业创新的影响研究,孙红莉(博士),财政学,雷根强,2020-05-07 09:00,https://gs.xmu.edu.cn/info/1220/5994.htm
870,中国财税政策对企业创新的影响研究,刘诗源(博士),财政学,童锦治,2020-05-07 09:00,https://gs.xmu.edu.cn/info/1220/5993.htm
871,比较优势、贸易政策与产业发展：基于中国历史的实证检验,高雅婷(博士),国际贸易学,代谦,2020-05-07 14:30,https://gs.xmu.edu.cn/info/1220/5992.htm
872,税收激励、税收征管与企业投资效率,汪圣国(博士),财政学,蔡伟贤,2020-05-07 14:30,https://gs.xmu.edu.cn/info/1220/5991.htm
873,语音管家APP创业过程研究---一个基于精益创业理论的案例分析,熊书来(硕士),工商管理硕士(专业学位),郭霖,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6020.htm
874,C物业公司商业模式研究,黄兴元(硕士),工商管理硕士(专业学位),郭霖,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6019.htm
875,商业银行互联网信贷项目应用研究,洪火炬(硕士),工商管理硕士(专业学位),刘震宇,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6018.htm
876,市场地位与商业信用决策,杨华彬(硕士),金融硕士(专业学位),黄娟娟,2020-05-10 14:30,https://gs.xmu.edu.cn/info/1220/6017.htm
877,国有企业股权投资风险防范研究——基于政府审计角度,黄璜(硕士),金融硕士(专业学位),赵正堂,2020-05-10 14:30,https://gs.xmu.edu.cn/info/1220/6016.htm
878,银行同业存单发行利率影响因素研究,陈旭光(硕士),金融硕士(专业学位),郭晔,2020-05-10 14:30,https://gs.xmu.edu.cn/info/1220/6015.htm
879,我国商业银行收入多元化对经营绩效的影响--基于金融供给侧改革的背景与讨论,黄兰花(硕士),金融硕士(专业学位),蔡庆丰,2020-05-10 14:30,https://gs.xmu.edu.cn/info/1220/6014.htm
880,基于大数据的商业银行金融风险管理应用研究,黄伟(硕士),金融硕士(专业学位),戴淑庚,2020-05-10 14:30,https://gs.xmu.edu.cn/info/1220/6013.htm
881,部分条件分位数处理效应推断,唐盛芳(博士),统计学,方颖,2020-05-07 14:30,https://gs.xmu.edu.cn/info/1220/6011.htm
882,中国区域经济周期多维度协同研究,陈宇晟(博士),统计学,朱建平,2020-05-07 14:30,https://gs.xmu.edu.cn/info/1220/6010.htm
883,ZJ城建院公司绩效管理体系优化研究,高云峰(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6030.htm
884,A商业银行防止内部员工骗取本银行信贷资金的解决方案研究,陈莹(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6029.htm
885,ZR地产集团企业文化建设研究,陈旭(硕士),工商管理硕士(专业学位),付悦,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6028.htm
886,央行货币政策工具的变化对债券投资的影响研究,张文(硕士),工商管理硕士(专业学位),王志强,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6027.htm
887,厦门妙趣户外社区综合教育商业计划书,杨晓薇(硕士),工商管理硕士(专业学位),木志荣,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6026.htm
888,华为公司成长路径的演化机制研究,熊婉丽(硕士),工商管理硕士(专业学位),唐炎钊,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6025.htm
889,永达汽车的战略与财务分析——基于汽车行业转型背景下的研究,李菁菁(硕士),工商管理硕士(专业学位),肖珉,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6024.htm
890,T公司空运货代客户服务运作优化研究,金成千(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6023.htm
891,元初花圃的商业模式研究,江舒(硕士),工商管理硕士(专业学位),沈艺峰,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6022.htm
892,基于A公司的销售人员捆绑激励机制研究,傅旼(硕士),工商管理硕士(专业学位),计国君,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6021.htm
893,C银行F分行内部审计部门绩效管理体系改进研究,陈栅杉(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6040.htm
894,C公司出口服务流程优化研究,陈强(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6039.htm
895,W公司客服部门绩效管理体系的优化设计,赵雅萍(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6038.htm
896,A女性创业平台商业计划书,张晓珍(硕士),工商管理硕士(专业学位),木志荣,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6037.htm
897,上市公司经营绩效评价—基于大数据行业的实证分析,曾璐(硕士),工商管理硕士(专业学位),朱建平,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6036.htm
898,L安防公司职能部门绩效管理体系的优化研究,杨柳柳(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6035.htm
899,女性领导力发展与提升研究——以福建省女性高管为例,魏毅(硕士),工商管理硕士(专业学位),付悦,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6034.htm
900,L供电公司二次设备检修项目化管理研究,林隽乾(硕士),工商管理硕士(专业学位),李兵,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6033.htm
901,S公司劳务分包管理体系优化研究,李恬(硕士),工商管理硕士(专业学位),计国君,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6032.htm
902,可转换可赎回优先股的会计处理及对公司当期损益的影响分析——以小米集团上市为例,孔天如(硕士),工商管理硕士(专业学位),李常青,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6031.htm
903,小议固定资产盘点流程优化----以S公司为例,魏澄寰(硕士),工商管理硕士(专业学位),李常青,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6050.htm
904,X公司客户信用风险管理优化研究,王明晶(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6049.htm
905,私募股权的声誉会影响其退出收益吗？,牟丽霖(硕士),工商管理硕士(专业学位),吴育辉,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6048.htm
906,中国信用评级问题研究,卢栩昭(硕士),工商管理硕士(专业学位),王志强,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6047.htm
907,GB公司销售人员绩效管理的改进,李婷婷(硕士),工商管理硕士(专业学位),程文文,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6046.htm
908,G公司面板灯产品开发风险管理优化研究,胡燕慧(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6045.htm
909,永辉超市股份有限公司投资价值分析,董刚(硕士),工商管理硕士(专业学位),吴育辉,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6044.htm
910,D银行反洗钱分类评估流程优化研究,丁玲(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6043.htm
911,A信托公司绩效管理体系优化研究,崔波(硕士),工商管理硕士(专业学位),章达友,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6042.htm
912,FX公司创业计划书,陈志元(硕士),工商管理硕士(专业学位),木志荣,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6041.htm
913,信息透明度与企业创新——基于A股上市公司的实证研究,徐胜寒(硕士),金融硕士(专业学位),蔡庆丰,2020-05-10 08:30,https://gs.xmu.edu.cn/info/1220/6060.htm
914,中国国债期货：影响因素及其与现货市场的联动关系,黄维坤(硕士),金融硕士(专业学位),陈蓉,2020-05-10 08:30,https://gs.xmu.edu.cn/info/1220/6059.htm
915,业绩承诺对公司并购绩效的影响：基于创业板上市公司的视角分析,陈贻磊(硕士),金融硕士(专业学位),杜朝运,2020-05-10 08:30,https://gs.xmu.edu.cn/info/1220/6058.htm
916,A公司印度分公司选址决策研究,周皇凯(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6057.htm
917,A公司外贸供应链服务流程优化研究,钟金文(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6056.htm
918,我国上市公司债券融资现状及影响因素分析,张泽桐(硕士),工商管理硕士(专业学位),游家兴,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6055.htm
919,Y新能源汽车公司大规模定制流程优化研究,袁建(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6054.htm
920,A银行网点营业科员工绩效管理体系改进研究,颜圆(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6053.htm
921,戴尔公司新产品验证物料管理优化研究,颜晶晶(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6052.htm
922,CR公司城市轨道交通业务竞争战略研究——一个基于资源观战略理论的案例分析,吴焕彬(硕士),工商管理硕士(专业学位),郭霖,2020-05-10 14:00,https://gs.xmu.edu.cn/info/1220/6051.htm
923,活易易零工平台创业计划,陈彩莲(硕士),工商管理硕士(专业学位),郭霖,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6070.htm
924,厦门市H区税务局派遣制工作人员 薪酬体系改进研究,杨姝洁(硕士),工商管理硕士(专业学位),何燕珍,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6069.htm
925,维宏股份与柏楚电子的财务分析与财务战略比较,蒋慧贤(硕士),工商管理硕士(专业学位),李常青,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6068.htm
926,“邮乐购”营销策略研究,丁玲(硕士),工商管理硕士(专业学位),程愚,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6067.htm
927,F公司技术中心精益研发管理应用研究,陈昱(硕士),工商管理硕士(专业学位),许志端,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6066.htm
928,脊源性肌骨疼痛保健机构营销策略分析,陈德伟(硕士),工商管理硕士(专业学位),赵蓓,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6065.htm
929,基于哈佛框架下小米集团财务报表分析,张玉军(硕士),工商管理硕士(专业学位),王志强,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6064.htm
930,智能化企业财务分析比较研究——以达实智能与银江股份为分析对象,王鹭鸣(硕士),工商管理硕士(专业学位),李常青,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6063.htm
931,国内外贸企业汇率风险管理策略研究,马志德(硕士),工商管理硕士(专业学位),生柳荣,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6062.htm
932,A 公司卖家支持劳动力管理流程再造研究,张越秀(硕士),工商管理硕士(专业学位),吴翀,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6061.htm
933,SK公司华南地区少儿英语在线教育营销策略研究,高青(硕士),工商管理硕士(专业学位),陈闯,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6080.htm
934,基于OKR的N公司绩效管理体系改进,程毅容(硕士),工商管理硕士(专业学位),程文文,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6079.htm
935,Z公司区域经理绩效管理体系改进研究,陈水筑(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6078.htm
936,联想深圳公司财务人员职业生涯管理的优化研究,余琳(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6077.htm
937,基于调研的留学市场金融服务营销策略研究,尤焜(硕士),工商管理硕士(专业学位),赵蓓,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6076.htm
938,增值税改革背景下房地产行业税收征管问题研究——以厦门市为例,王津津(硕士),工商管理硕士(专业学位),王志强,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6075.htm
939,供给侧改革视角下商业银行小微企业信贷风险管理研究——以A银行为例,沈婧(硕士),工商管理硕士(专业学位),戴亦一,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6074.htm
940,DT公司创业计划书,李文娟(硕士),工商管理硕士(专业学位),翁君奕,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6073.htm
941,天时公司的本土化战略研究,李晶(硕士),工商管理硕士(专业学位),林晓松,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6072.htm
942,传统券商经营网点战略转型研究——基于G证券公司A营业网点的案例分析,侯伊翰(硕士),工商管理硕士(专业学位),郭霖,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6071.htm
943,新医改背景下YZ医疗器械公司的组织结构变革研究,林亚芬(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6090.htm
944,G人寿保险公司绩效管理体系优化研究,李秀明(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6089.htm
945,基于岗位胜任力模型的V物业公司中层管理人员培训体系优化研究,李军远(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6088.htm
946,数字化精准营销方案研究基于AT公司的实证分析,黄玲玲(硕士),工商管理硕士(专业学位),朱建平,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6087.htm
947,G银行信用卡中心绩效管理体系改进研究,付菲菲(硕士),工商管理硕士(专业学位),吴文华,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6086.htm
948,上市公司商誉泡沫问题研究——以天神娱乐为例,陈靓玉(硕士),工商管理硕士(专业学位),罗进辉,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6085.htm
949,H医院临床医护人员绩效管理体系改进研究,钟婉华(硕士),工商管理硕士(专业学位),程文文,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6084.htm
950,AAA建筑公司竞争战略研究：一个基于资源观战略理论的案例分析,曾军(硕士),工商管理硕士(专业学位),郭霖,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6083.htm
951,厦门市税务局外贸企业出口退（免）税审核流程改善研究,林思韵(硕士),工商管理硕士(专业学位),许志端,2020-05-10 08:00,https://gs.xmu.edu.cn/info/1220/6082.htm
